county,use_date,total_cases,deaths
Baldwin,2020-10-05,5,0
Baldwin,2020-10-06,2,0
Baldwin,2020-10-07,13,1
Baldwin,2020-10-08,9,2
Baldwin,2020-10-09,11,0
Baldwin,2020-10-10,2,0
Baldwin,2020-10-11,3,0
Baldwin,2020-10-12,6,1
Baldwin,2020-10-13,6,0
Baldwin,2020-10-14,18,0
Baldwin,2020-10-15,7,0
Baldwin,2020-10-16,5,0
Baldwin,2020-10-17,10,0
Baldwin,2020-10-18,3,0
Baldwin,2020-10-19,6,0
Baldwin,2020-10-20,7,0
Baldwin,2020-10-21,9,0
Baldwin,2020-10-22,10,0
Baldwin,2020-10-23,11,0
Baldwin,2020-10-24,5,1
Baldwin,2020-10-25,1,0
Baldwin,2020-10-26,7,0
Baldwin,2020-10-27,4,0
Baldwin,2020-10-28,9,0
Baldwin,2020-10-29,4,0
Baldwin,2020-10-30,4,1
Baldwin,2020-10-31,9,0
Baldwin,2020-11-01,7,0
Baldwin,2020-11-02,9,0
Baldwin,2020-11-03,9,0
Baldwin,2020-11-04,4,0
Baldwin,2020-11-05,7,1
Baldwin,2020-11-06,7,0
Baldwin,2020-11-07,8,0
Baldwin,2020-11-08,3,0
Baldwin,2020-11-09,11,1
Baldwin,2020-11-10,13,0
Baldwin,2020-11-11,7,0
Baldwin,2020-11-12,1,0
Baldwin,2020-11-13,15,0
Baldwin,2020-11-14,9,1
Baldwin,2020-11-15,2,0
Baldwin,2020-11-16,4,0
Baldwin,2020-11-17,25,0
Baldwin,2020-11-18,15,0
Baldwin,2020-11-19,7,0
Baldwin,2020-11-20,12,0
Baldwin,2020-11-21,8,0
Baldwin,2020-11-22,3,0
Baldwin,2020-11-23,8,0
Baldwin,2020-11-24,13,1
Baldwin,2020-11-25,12,0
Baldwin,2020-11-26,9,0
Baldwin,2020-11-27,8,0
Baldwin,2020-11-28,12,0
Baldwin,2020-11-29,5,0
Baldwin,2020-11-30,2,0
Baldwin,2020-12-01,9,0
Baldwin,2020-12-02,26,0
Baldwin,2020-12-03,24,0
Baldwin,2020-12-04,10,0
Baldwin,2020-12-05,12,0
Baldwin,2020-12-06,1,0
Baldwin,2020-12-07,24,1
Baldwin,2020-12-08,11,0
Baldwin,2020-12-09,10,0
Baldwin,2020-12-10,5,0
Baldwin,2020-12-11,11,0
Baldwin,2020-12-12,17,0
Baldwin,2020-12-13,8,0
Baldwin,2020-12-14,16,0
Baldwin,2020-12-15,14,0
Baldwin,2020-12-16,16,0
Baldwin,2020-12-17,12,0
Baldwin,2020-12-18,19,0
Baldwin,2020-12-19,16,0
Baldwin,2020-12-20,8,0
Baldwin,2020-12-21,12,0
Baldwin,2020-12-22,22,0
Baldwin,2020-12-23,22,0
Baldwin,2020-12-24,30,0
Baldwin,2020-12-25,27,0
Baldwin,2020-12-26,11,1
Baldwin,2020-12-27,9,0
Baldwin,2020-12-28,9,0
Baldwin,2020-12-29,66,0
Baldwin,2020-12-30,32,0
Baldwin,2020-12-31,26,0
Baldwin,2021-01-01,46,0
Baldwin,2021-01-02,22,0
Baldwin,2021-01-03,13,0
Baldwin,2021-01-04,17,0
Baldwin,2021-01-05,33,0
Baldwin,2021-01-06,38,1
Baldwin,2021-01-07,31,0
Baldwin,2021-01-08,35,0
Baldwin,2021-01-09,35,0
Baldwin,2021-01-10,19,0
Baldwin,2021-01-11,9,0
Baldwin,2021-01-12,41,0
Baldwin,2021-01-13,28,1
Baldwin,2021-01-14,36,0
Baldwin,2021-01-15,30,1
Baldwin,2021-01-16,30,0
Baldwin,2021-01-17,8,0
Baldwin,2021-01-18,10,0
Baldwin,2021-01-19,21,1
Baldwin,2021-01-20,25,1
Baldwin,2021-01-21,22,1
Baldwin,2021-01-22,23,2
Baldwin,2021-01-23,21,4
Baldwin,2021-01-24,11,0
Baldwin,2021-01-25,18,0
Baldwin,2021-01-26,24,0
Baldwin,2021-01-27,13,2
Baldwin,2021-01-28,27,1
Baldwin,2021-01-29,28,0
Baldwin,2021-01-30,22,1
Baldwin,2021-01-31,6,0
Baldwin,2021-02-01,18,0
Baldwin,2021-02-02,15,0
Baldwin,2021-02-03,20,0
Baldwin,2021-02-04,27,0
Baldwin,2021-02-05,25,0
Baldwin,2021-02-06,11,1
Baldwin,2021-02-07,10,0
Baldwin,2021-02-08,4,0
Baldwin,2021-02-09,14,2
Baldwin,2021-02-10,11,0
Baldwin,2021-02-11,16,1
Baldwin,2021-02-12,11,0
Baldwin,2021-02-13,10,1
Baldwin,2021-02-14,8,0
Baldwin,2021-02-15,10,0
Baldwin,2021-02-16,5,2
Baldwin,2021-02-17,13,1
Baldwin,2021-02-18,11,0
Baldwin,2021-02-19,13,1
Baldwin,2021-02-20,11,1
Baldwin,2021-02-21,3,0
Baldwin,2021-02-22,10,0
Baldwin,2021-02-23,17,2
Baldwin,2021-02-24,7,0
Baldwin,2021-02-25,8,0
Baldwin,2021-02-26,4,0
Baldwin,2021-02-27,4,1
Baldwin,2021-02-28,2,0
Baldwin,2021-03-01,6,0
Baldwin,2021-03-02,0,0
Baldwin,2021-03-03,3,4
Baldwin,2021-03-04,11,0
Baldwin,2021-03-05,1,0
Baldwin,2021-03-06,4,0
Baldwin,2021-03-07,5,0
Baldwin,2021-03-08,1,0
Baldwin,2021-03-09,15,0
Baldwin,2021-03-10,8,0
Baldwin,2021-03-11,8,0
Baldwin,2021-03-12,3,0
Baldwin,2021-03-13,2,0
Baldwin,2021-03-14,2,0
Baldwin,2021-03-15,1,0
Baldwin,2021-03-16,3,0
Baldwin,2021-03-17,1,2
Baldwin,2021-03-18,5,0
Baldwin,2021-03-19,5,0
Baldwin,2021-03-20,3,0
Baldwin,2021-03-21,2,0
Baldwin,2021-03-22,0,0
Baldwin,2021-03-23,6,0
Baldwin,2021-03-24,1,0
Baldwin,2021-03-25,5,1
Baldwin,2021-03-26,2,1
Baldwin,2021-03-27,10,0
Baldwin,2021-03-28,8,0
Baldwin,2021-03-29,2,0
Baldwin,2021-03-30,9,0
Baldwin,2021-03-31,2,0
Banks,2020-09-01,7,0
Banks,2020-09-02,5,0
Banks,2020-09-03,3,0
Banks,2020-09-04,4,0
Banks,2020-09-05,9,0
Banks,2020-09-06,3,0
Banks,2020-09-07,4,0
Banks,2020-09-08,4,0
Banks,2020-09-09,7,0
Banks,2020-09-10,2,0
Banks,2020-09-11,6,0
Banks,2020-09-12,6,0
Banks,2020-09-13,3,0
Banks,2020-09-14,5,0
Banks,2020-09-15,6,0
Banks,2020-09-16,4,0
Banks,2020-09-17,4,1
Banks,2020-09-18,10,0
Banks,2020-09-19,9,0
Banks,2020-09-20,2,0
Banks,2020-09-21,6,0
Banks,2020-09-22,4,0
Banks,2020-09-23,1,0
Banks,2020-09-24,1,0
Banks,2020-09-25,6,0
Banks,2020-09-26,3,0
Banks,2020-09-27,1,1
Banks,2020-09-28,2,0
Banks,2020-09-29,3,0
Banks,2020-09-30,2,0
Banks,2020-10-01,2,0
Banks,2020-10-02,2,0
Banks,2020-10-03,0,0
Banks,2020-10-04,0,0
Banks,2020-10-05,0,0
Banks,2020-10-06,6,0
Banks,2020-10-07,4,0
Banks,2020-10-08,6,0
Banks,2020-10-09,6,0
Banks,2020-10-10,3,0
Banks,2020-10-11,1,0
Banks,2020-10-12,1,0
Banks,2020-10-13,2,0
Banks,2020-10-14,0,0
Banks,2020-10-15,2,0
Banks,2020-10-16,2,0
Banks,2020-10-17,1,0
Banks,2020-10-18,4,0
Banks,2020-10-19,1,0
Banks,2020-10-20,1,0
Banks,2020-10-21,1,0
Banks,2020-10-22,1,0
Banks,2020-10-23,5,0
Banks,2020-10-24,1,1
Banks,2020-10-25,2,0
Banks,2020-10-26,1,0
Banks,2020-10-27,2,0
Banks,2020-10-28,0,0
Banks,2020-10-29,4,0
Banks,2020-10-30,6,0
Banks,2020-10-31,9,0
Banks,2020-11-01,2,0
Banks,2020-11-02,2,0
Banks,2020-11-03,3,0
Banks,2020-11-04,3,0
Banks,2020-11-05,2,0
Banks,2020-11-06,2,0
Banks,2020-11-07,4,0
Banks,2020-11-08,2,0
Banks,2020-11-09,7,0
Banks,2020-11-10,8,0
Banks,2020-11-11,7,0
Banks,2020-11-12,10,1
Banks,2020-11-13,7,0
Banks,2020-11-14,4,0
Banks,2020-11-15,6,0
Banks,2020-11-16,3,0
Banks,2020-11-17,16,0
Banks,2020-11-18,13,1
Banks,2020-11-19,15,0
Banks,2020-11-20,4,0
Banks,2020-11-21,12,0
Banks,2020-11-22,7,0
Banks,2020-11-23,3,0
Banks,2020-11-24,10,0
Banks,2020-11-25,9,0
Banks,2020-11-26,12,0
Banks,2020-11-27,10,0
Banks,2020-11-28,5,0
Banks,2020-11-29,12,0
Banks,2020-11-30,7,0
Banks,2020-12-01,13,0
Banks,2020-12-02,16,0
Banks,2020-12-03,19,0
Banks,2020-12-04,16,0
Banks,2020-12-05,12,0
Banks,2020-12-06,3,0
Banks,2020-12-07,19,0
Banks,2020-12-08,12,0
Banks,2020-12-09,15,0
Banks,2020-12-10,18,0
Banks,2020-12-11,13,1
Banks,2020-12-12,17,0
Banks,2020-12-13,9,0
Banks,2020-12-14,5,1
Banks,2020-12-15,25,0
Banks,2020-12-16,17,1
Banks,2020-12-17,18,1
Banks,2020-12-18,24,0
Banks,2020-12-19,21,0
Banks,2020-12-20,8,0
Banks,2020-12-21,14,0
Banks,2020-12-22,23,0
Banks,2020-12-23,10,0
Banks,2020-12-24,18,0
Banks,2020-12-25,4,0
Banks,2020-12-26,2,1
Banks,2020-12-27,5,0
Banks,2020-12-28,4,0
Banks,2020-12-29,13,0
Banks,2020-12-30,15,1
Banks,2020-12-31,21,0
Banks,2021-01-01,17,0
Banks,2021-01-02,8,0
Banks,2021-01-03,14,0
Banks,2021-01-04,5,0
Banks,2021-01-05,21,1
Banks,2021-01-06,15,0
Banks,2021-01-07,11,0
Banks,2021-01-08,22,0
Banks,2021-01-09,15,0
Banks,2021-01-10,11,0
Banks,2021-01-11,11,0
Banks,2021-01-12,18,1
Banks,2021-01-13,9,0
Banks,2021-01-14,14,2
Banks,2021-01-15,9,0
Banks,2021-01-16,18,0
Banks,2021-01-17,8,0
Banks,2021-01-18,11,0
Banks,2021-01-19,8,1
Banks,2021-01-20,12,0
Banks,2021-01-21,8,0
Banks,2021-01-22,5,1
Banks,2021-01-23,7,0
Banks,2021-01-24,9,0
Banks,2021-01-25,6,0
Banks,2021-01-26,5,0
Banks,2021-01-27,7,0
Banks,2021-01-28,8,1
Banks,2021-01-29,4,0
Banks,2021-01-30,10,1
Banks,2021-01-31,7,0
Banks,2021-02-01,4,1
Banks,2021-02-02,6,0
Banks,2021-02-03,4,1
Banks,2021-02-04,6,0
Banks,2021-02-05,9,0
Banks,2021-02-06,8,1
Banks,2021-02-07,4,0
Banks,2021-02-08,3,0
Banks,2021-02-09,3,0
Banks,2021-02-10,1,0
Banks,2021-02-11,5,0
Banks,2021-02-12,2,1
Banks,2021-02-13,1,0
Banks,2021-02-14,4,0
Banks,2021-02-15,5,1
Banks,2021-02-16,5,0
Banks,2021-02-17,5,0
Banks,2021-02-18,4,0
Banks,2021-02-19,4,1
Banks,2021-02-20,8,0
Banks,2021-02-21,3,0
Banks,2021-02-22,3,0
Banks,2021-02-23,7,0
Banks,2021-02-24,7,0
Banks,2021-02-25,6,1
Banks,2021-02-26,5,0
Banks,2021-02-27,6,1
Banks,2021-02-28,6,0
Banks,2021-03-01,1,1
Banks,2021-03-02,1,0
Banks,2021-03-03,6,0
Banks,2021-03-04,7,0
Banks,2021-03-05,4,0
Banks,2021-03-06,5,0
Banks,2021-03-07,3,0
Banks,2021-03-08,3,0
Banks,2021-03-09,1,0
Banks,2021-03-10,3,0
Banks,2021-03-11,1,0
Banks,2021-03-12,2,0
Banks,2021-03-13,2,0
Banks,2021-03-14,0,0
Banks,2021-03-15,1,0
Banks,2021-03-16,0,0
Banks,2021-03-17,2,0
Banks,2021-03-18,2,0
Banks,2021-03-19,2,0
Banks,2021-03-20,0,0
Banks,2021-03-21,1,0
Banks,2021-03-22,0,0
Banks,2021-03-23,2,0
Banks,2021-03-24,1,0
Banks,2021-03-25,2,0
Banks,2021-03-26,1,0
Banks,2021-03-27,0,0
Banks,2021-03-28,3,0
Banks,2021-03-29,1,0
Banks,2021-03-30,0,0
Banks,2021-03-31,1,0
Barrow,2020-09-01,38,1
Barrow,2020-09-02,36,1
Barrow,2020-09-03,27,0
Barrow,2020-09-04,31,1
Barrow,2020-09-05,20,0
Barrow,2020-09-06,10,0
Barrow,2020-09-07,7,0
Barrow,2020-09-08,8,0
Barrow,2020-09-09,24,2
Barrow,2020-09-10,19,0
Barrow,2020-09-11,13,0
Barrow,2020-09-12,7,0
Barrow,2020-09-13,10,0
Barrow,2020-09-14,13,0
Barrow,2020-09-15,30,1
Barrow,2020-09-16,17,0
Barrow,2020-09-17,12,0
Barrow,2020-09-18,23,0
Barrow,2020-09-19,27,2
Barrow,2020-09-20,7,0
Barrow,2020-09-21,20,0
Barrow,2020-09-22,8,0
Barrow,2020-09-23,15,0
Barrow,2020-09-24,12,0
Barrow,2020-09-25,20,0
Barrow,2020-09-26,13,2
Barrow,2020-09-27,6,0
Barrow,2020-09-28,13,0
Barrow,2020-09-29,10,0
Barrow,2020-09-30,19,0
Barrow,2020-10-01,18,0
Barrow,2020-10-02,11,0
Barrow,2020-10-03,7,0
Barrow,2020-10-04,9,0
Barrow,2020-10-05,14,0
Barrow,2020-10-06,41,0
Barrow,2020-10-07,16,0
Barrow,2020-10-08,12,0
Barrow,2020-10-09,18,0
Barrow,2020-10-10,13,0
Barrow,2020-10-11,5,0
Barrow,2020-10-12,5,0
Barrow,2020-10-13,20,0
Barrow,2020-10-14,10,0
Barrow,2020-10-15,17,0
Barrow,2020-10-16,16,0
Barrow,2020-10-17,23,3
Barrow,2020-10-18,9,0
Barrow,2020-10-19,7,0
Barrow,2020-10-20,18,0
Barrow,2020-10-21,16,0
Barrow,2020-10-22,11,0
Barrow,2020-10-23,24,0
Barrow,2020-10-24,11,0
Barrow,2020-10-25,8,0
Barrow,2020-10-26,9,0
Barrow,2020-10-27,29,1
Barrow,2020-10-28,16,0
Barrow,2020-10-29,19,0
Barrow,2020-10-30,17,0
Barrow,2020-10-31,19,0
Barrow,2020-11-01,8,0
Barrow,2020-11-02,13,0
Barrow,2020-11-03,22,1
Barrow,2020-11-04,25,0
Barrow,2020-11-05,6,0
Barrow,2020-11-06,23,2
Barrow,2020-11-07,17,1
Barrow,2020-11-08,6,0
Barrow,2020-11-09,8,0
Barrow,2020-11-10,33,0
Barrow,2020-11-11,14,0
Barrow,2020-11-12,23,1
Barrow,2020-11-13,14,0
Barrow,2020-11-14,27,0
Barrow,2020-11-15,7,0
Barrow,2020-11-16,9,0
Barrow,2020-11-17,30,0
Barrow,2020-11-18,28,0
Barrow,2020-11-19,39,0
Barrow,2020-11-20,41,0
Barrow,2020-11-21,54,0
Barrow,2020-11-22,14,0
Barrow,2020-11-23,16,0
Barrow,2020-11-24,34,0
Barrow,2020-11-25,30,0
Barrow,2020-11-26,28,0
Barrow,2020-11-27,27,1
Barrow,2020-11-28,30,0
Barrow,2020-11-29,30,0
Barrow,2020-11-30,11,0
Barrow,2020-12-01,43,0
Barrow,2020-12-02,50,0
Barrow,2020-12-03,49,1
Barrow,2020-12-04,63,0
Barrow,2020-12-05,60,0
Barrow,2020-12-06,16,0
Barrow,2020-12-07,41,1
Barrow,2020-12-08,46,0
Barrow,2020-12-09,54,1
Barrow,2020-12-10,78,0
Barrow,2020-12-11,68,0
Barrow,2020-12-12,51,0
Barrow,2020-12-13,43,0
Barrow,2020-12-14,34,0
Barrow,2020-12-15,84,0
Barrow,2020-12-16,63,0
Barrow,2020-12-17,73,1
Barrow,2020-12-18,84,0
Barrow,2020-12-19,43,1
Barrow,2020-12-20,52,1
Barrow,2020-12-21,39,0
Barrow,2020-12-22,85,1
Barrow,2020-12-23,76,0
Barrow,2020-12-24,102,1
Barrow,2020-12-25,45,0
Barrow,2020-12-26,57,1
Barrow,2020-12-27,43,0
Barrow,2020-12-28,43,0
Barrow,2020-12-29,99,1
Barrow,2020-12-30,68,0
Barrow,2020-12-31,116,0
Barrow,2021-01-01,139,0
Barrow,2021-01-02,61,0
Barrow,2021-01-03,78,0
Barrow,2021-01-04,36,0
Barrow,2021-01-05,169,1
Barrow,2021-01-06,62,2
Barrow,2021-01-07,73,0
Barrow,2021-01-08,154,1
Barrow,2021-01-09,134,2
Barrow,2021-01-10,83,0
Barrow,2021-01-11,79,1
Barrow,2021-01-12,141,1
Barrow,2021-01-13,105,0
Barrow,2021-01-14,113,1
Barrow,2021-01-15,114,1
Barrow,2021-01-16,87,0
Barrow,2021-01-17,69,0
Barrow,2021-01-18,48,1
Barrow,2021-01-19,102,5
Barrow,2021-01-20,83,2
Barrow,2021-01-21,96,1
Barrow,2021-01-22,75,2
Barrow,2021-01-23,106,1
Barrow,2021-01-24,69,0
Barrow,2021-01-25,59,0
Barrow,2021-01-26,125,0
Barrow,2021-01-27,53,0
Barrow,2021-01-28,50,1
Barrow,2021-01-29,84,3
Barrow,2021-01-30,77,1
Barrow,2021-01-31,43,0
Barrow,2021-02-01,18,1
Barrow,2021-02-02,62,2
Barrow,2021-02-03,34,2
Barrow,2021-02-04,50,2
Barrow,2021-02-05,35,1
Barrow,2021-02-06,33,2
Barrow,2021-02-07,31,0
Barrow,2021-02-08,22,0
Barrow,2021-02-09,43,0
Barrow,2021-02-10,24,1
Barrow,2021-02-11,35,0
Barrow,2021-02-12,46,3
Barrow,2021-02-13,25,0
Barrow,2021-02-14,13,0
Barrow,2021-02-15,26,1
Barrow,2021-02-16,25,1
Barrow,2021-02-17,32,0
Barrow,2021-02-18,35,0
Barrow,2021-02-19,40,3
Barrow,2021-02-20,29,1
Barrow,2021-02-21,19,0
Barrow,2021-02-22,10,0
Barrow,2021-02-23,32,1
Barrow,2021-02-24,22,1
Barrow,2021-02-25,39,0
Barrow,2021-02-26,37,0
Barrow,2021-02-27,35,0
Barrow,2021-02-28,21,0
Barrow,2021-03-01,11,0
Barrow,2021-03-02,47,0
Barrow,2021-03-03,31,0
Barrow,2021-03-04,26,0
Barrow,2021-03-05,16,1
Barrow,2021-03-06,14,0
Barrow,2021-03-07,13,0
Barrow,2021-03-08,9,0
Barrow,2021-03-09,14,0
Barrow,2021-03-10,9,0
Barrow,2021-03-11,27,2
Barrow,2021-03-12,16,0
Barrow,2021-03-13,7,0
Barrow,2021-03-14,8,0
Barrow,2021-03-15,8,0
Barrow,2021-03-16,11,0
Barrow,2021-03-17,21,1
Barrow,2021-03-18,30,0
Barrow,2021-03-19,14,1
Barrow,2021-03-20,14,0
Barrow,2021-03-21,16,0
Barrow,2021-03-22,8,0
Barrow,2021-03-23,16,0
Barrow,2021-03-24,6,1
Barrow,2021-03-25,16,3
Barrow,2021-03-26,12,1
Barrow,2021-03-27,6,1
Barrow,2021-03-28,5,0
Barrow,2021-03-29,14,0
Barrow,2021-03-30,7,0
Barrow,2021-03-31,14,0
Bartow,2020-09-01,20,2
Bartow,2020-09-02,27,0
Bartow,2020-09-03,32,1
Bartow,2020-09-04,11,1
Bartow,2020-09-05,19,1
Bartow,2020-09-06,15,0
Bartow,2020-09-07,15,0
Bartow,2020-09-08,6,1
Bartow,2020-09-09,15,0
Bartow,2020-09-10,23,1
Bartow,2020-09-11,19,0
Bartow,2020-09-12,17,0
Bartow,2020-09-13,20,1
Bartow,2020-09-14,11,0
Bartow,2020-09-15,21,0
Bartow,2020-09-16,20,3
Bartow,2020-09-17,20,0
Bartow,2020-09-18,19,1
Bartow,2020-09-19,12,1
Bartow,2020-09-20,9,0
Bartow,2020-09-21,21,0
Bartow,2020-09-22,13,0
Bartow,2020-09-23,9,2
Bartow,2020-09-24,28,0
Bartow,2020-09-25,35,0
Bartow,2020-09-26,12,1
Bartow,2020-09-27,8,0
Bartow,2020-09-28,5,0
Bartow,2020-09-29,12,0
Bartow,2020-09-30,15,2
Bartow,2020-10-01,21,1
Bartow,2020-10-02,26,1
Bartow,2020-10-03,17,0
Bartow,2020-10-04,17,0
Bartow,2020-10-05,24,0
Bartow,2020-10-06,38,0
Bartow,2020-10-07,17,0
Bartow,2020-10-08,44,0
Bartow,2020-10-09,20,0
Bartow,2020-10-10,22,0
Bartow,2020-10-11,31,0
Bartow,2020-10-12,29,0
Bartow,2020-10-13,27,0
Bartow,2020-10-14,29,0
Bartow,2020-10-15,53,0
Bartow,2020-10-16,26,1
Bartow,2020-10-17,49,0
Bartow,2020-10-18,43,1
Bartow,2020-10-19,20,0
Bartow,2020-10-20,30,1
Bartow,2020-10-21,20,1
Bartow,2020-10-22,56,0
Bartow,2020-10-23,29,0
Bartow,2020-10-24,24,0
Bartow,2020-10-25,38,0
Bartow,2020-10-26,24,0
Bartow,2020-10-27,28,0
Bartow,2020-10-28,40,0
Bartow,2020-10-29,30,2
Bartow,2020-10-30,20,0
Bartow,2020-10-31,24,0
Bartow,2020-11-01,9,0
Bartow,2020-11-02,7,0
Bartow,2020-11-03,39,0
Bartow,2020-11-04,44,0
Bartow,2020-11-05,36,0
Bartow,2020-11-06,41,0
Bartow,2020-11-07,22,1
Bartow,2020-11-08,23,0
Bartow,2020-11-09,24,0
Bartow,2020-11-10,82,0
Bartow,2020-11-11,26,1
Bartow,2020-11-12,20,0
Bartow,2020-11-13,57,0
Bartow,2020-11-14,28,1
Bartow,2020-11-15,53,0
Bartow,2020-11-16,18,0
Bartow,2020-11-17,69,0
Bartow,2020-11-18,44,1
Bartow,2020-11-19,53,0
Bartow,2020-11-20,49,0
Bartow,2020-11-21,101,0
Bartow,2020-11-22,41,0
Bartow,2020-11-23,32,0
Bartow,2020-11-24,75,0
Bartow,2020-11-25,39,0
Bartow,2020-11-26,42,0
Bartow,2020-11-27,42,0
Bartow,2020-11-28,49,2
Bartow,2020-11-29,37,0
Bartow,2020-11-30,35,0
Bartow,2020-12-01,57,0
Bartow,2020-12-02,57,0
Bartow,2020-12-03,52,0
Bartow,2020-12-04,98,1
Bartow,2020-12-05,41,0
Bartow,2020-12-06,31,0
Bartow,2020-12-07,117,0
Bartow,2020-12-08,55,0
Bartow,2020-12-09,65,1
Bartow,2020-12-10,157,1
Bartow,2020-12-11,81,0
Bartow,2020-12-12,68,0
Bartow,2020-12-13,96,0
Bartow,2020-12-14,68,0
Bartow,2020-12-15,93,0
Bartow,2020-12-16,88,0
Bartow,2020-12-17,149,1
Bartow,2020-12-18,112,0
Bartow,2020-12-19,61,0
Bartow,2020-12-20,57,0
Bartow,2020-12-21,81,1
Bartow,2020-12-22,131,1
Bartow,2020-12-23,95,1
Bartow,2020-12-24,133,0
Bartow,2020-12-25,159,0
Bartow,2020-12-26,68,3
Bartow,2020-12-27,51,0
Bartow,2020-12-28,60,0
Bartow,2020-12-29,115,0
Bartow,2020-12-30,119,5
Bartow,2020-12-31,197,5
Bartow,2021-01-01,132,0
Bartow,2021-01-02,103,0
Bartow,2021-01-03,94,0
Bartow,2021-01-04,121,0
Bartow,2021-01-05,93,1
Bartow,2021-01-06,139,0
Bartow,2021-01-07,165,0
Bartow,2021-01-08,222,0
Bartow,2021-01-09,145,0
Bartow,2021-01-10,127,0
Bartow,2021-01-11,88,1
Bartow,2021-01-12,92,2
Bartow,2021-01-13,82,4
Bartow,2021-01-14,116,2
Bartow,2021-01-15,133,0
Bartow,2021-01-16,89,1
Bartow,2021-01-17,67,0
Bartow,2021-01-18,71,0
Bartow,2021-01-19,69,4
Bartow,2021-01-20,79,2
Bartow,2021-01-21,102,3
Bartow,2021-01-22,93,1
Bartow,2021-01-23,56,0
Bartow,2021-01-24,44,0
Bartow,2021-01-25,56,3
Bartow,2021-01-26,74,0
Bartow,2021-01-27,85,1
Bartow,2021-01-28,107,5
Bartow,2021-01-29,100,1
Bartow,2021-01-30,86,0
Bartow,2021-01-31,51,0
Bartow,2021-02-01,44,0
Bartow,2021-02-02,72,0
Bartow,2021-02-03,58,0
Bartow,2021-02-04,109,4
Bartow,2021-02-05,49,1
Bartow,2021-02-06,59,4
Bartow,2021-02-07,53,0
Bartow,2021-02-08,49,0
Bartow,2021-02-09,70,0
Bartow,2021-02-10,67,0
Bartow,2021-02-11,85,0
Bartow,2021-02-12,72,0
Bartow,2021-02-13,57,1
Bartow,2021-02-14,37,0
Bartow,2021-02-15,27,1
Bartow,2021-02-16,60,3
Bartow,2021-02-17,69,0
Bartow,2021-02-18,55,1
Bartow,2021-02-19,92,5
Bartow,2021-02-20,70,1
Bartow,2021-02-21,32,1
Bartow,2021-02-22,33,1
Bartow,2021-02-23,86,0
Bartow,2021-02-24,65,4
Bartow,2021-02-25,64,0
Bartow,2021-02-26,65,0
Bartow,2021-02-27,64,0
Bartow,2021-02-28,37,0
Bartow,2021-03-01,30,1
Bartow,2021-03-02,32,1
Bartow,2021-03-03,42,1
Bartow,2021-03-04,39,0
Bartow,2021-03-05,24,0
Bartow,2021-03-06,54,0
Bartow,2021-03-07,22,0
Bartow,2021-03-08,24,1
Bartow,2021-03-09,27,0
Bartow,2021-03-10,31,1
Bartow,2021-03-11,32,1
Bartow,2021-03-12,33,0
Bartow,2021-03-13,18,0
Bartow,2021-03-14,26,0
Bartow,2021-03-15,21,1
Bartow,2021-03-16,25,1
Bartow,2021-03-17,49,2
Bartow,2021-03-18,46,0
Bartow,2021-03-19,51,0
Bartow,2021-03-20,46,3
Bartow,2021-03-21,32,0
Bartow,2021-03-22,18,1
Bartow,2021-03-23,24,0
Bartow,2021-03-24,21,1
Bartow,2021-03-25,24,1
Bartow,2021-03-26,28,1
Bartow,2021-03-27,20,2
Bartow,2021-03-28,10,0
Bartow,2021-03-29,11,0
Bartow,2021-03-30,30,0
Bartow,2021-03-31,39,0
Ben Hill,2020-09-01,11,1
Ben Hill,2020-09-02,6,2
Ben Hill,2020-09-03,8,0
Ben Hill,2020-09-04,3,0
Ben Hill,2020-09-05,8,1
Ben Hill,2020-09-06,4,0
Ben Hill,2020-09-07,8,0
Ben Hill,2020-09-08,0,1
Ben Hill,2020-09-09,11,0
Ben Hill,2020-09-10,5,0
Ben Hill,2020-09-11,2,0
Ben Hill,2020-09-12,5,0
Ben Hill,2020-09-13,4,0
Ben Hill,2020-09-14,2,0
Ben Hill,2020-09-15,5,0
Ben Hill,2020-09-16,13,0
Ben Hill,2020-09-17,6,0
Ben Hill,2020-09-18,1,2
Ben Hill,2020-09-19,7,0
Ben Hill,2020-09-20,2,0
Ben Hill,2020-09-21,4,0
Ben Hill,2020-09-22,4,1
Ben Hill,2020-09-23,9,0
Ben Hill,2020-09-24,8,1
Ben Hill,2020-09-25,7,1
Ben Hill,2020-09-26,9,0
Ben Hill,2020-09-27,6,1
Ben Hill,2020-09-28,6,0
Ben Hill,2020-09-29,8,0
Ben Hill,2020-09-30,8,0
Ben Hill,2020-10-01,0,1
Ben Hill,2020-10-02,7,1
Ben Hill,2020-10-03,8,0
Ben Hill,2020-10-04,4,0
Ben Hill,2020-10-05,1,0
Ben Hill,2020-10-06,5,0
Ben Hill,2020-10-07,3,0
Ben Hill,2020-10-08,5,0
Ben Hill,2020-10-09,8,1
Ben Hill,2020-10-10,0,0
Ben Hill,2020-10-11,5,0
Ben Hill,2020-10-12,5,2
Ben Hill,2020-10-13,0,0
Ben Hill,2020-10-14,1,0
Ben Hill,2020-10-15,2,0
Ben Hill,2020-10-16,2,1
Ben Hill,2020-10-17,3,1
Ben Hill,2020-10-18,3,0
Ben Hill,2020-10-19,2,0
Ben Hill,2020-10-20,0,0
Ben Hill,2020-10-21,6,0
Ben Hill,2020-10-22,9,2
Ben Hill,2020-10-23,9,0
Ben Hill,2020-10-24,1,0
Ben Hill,2020-10-25,3,0
